# File: A44.india_state_subregional_income_share.csv
# Title: Subregional income share
# Units: Share
# Source: Same as pop share
# Column types: ccnn
# ----------
region,gcam.consumer,inc.year.fillout,subregional.income.share
DN,resid urban,2035,0.840108186
GA,resid urban,2035,0.701342234
GJ,resid urban,2035,0.679819472
HP,resid urban,2035,0.572391424
HR,resid urban,2035,0.708047632
JH,resid urban,2035,0.723706745
JK,resid urban,2035,0.595028578
KA,resid urban,2035,0.695812822
KL,resid urban,2035,0.646584015
LA,resid urban,2035,0.597072861
LD,resid urban,2035,0.604177739
MH,resid urban,2035,0.749204597
ML,resid urban,2035,0.620418319
MN,resid urban,2035,0.65381062
MP,resid urban,2035,0.647778568
MZ,resid urban,2035,0.703833781
NL,resid urban,2035,0.746163127
OD,resid urban,2035,0.720513031
PB,resid urban,2035,0.562076653
PC,resid urban,2035,0.795940856
RJ,resid urban,2035,0.629612751
SK,resid urban,2035,0.456168114
TN,resid urban,2035,0.642564323
TR,resid urban,2035,0.65720083
TS,resid urban,2035,0.674576032
UK,resid urban,2035,0.688622894
UP,resid urban,2035,0.628364384
WB,resid urban,2035,0.728888569
AN,resid urban,2040,0.666599212
AP,resid urban,2040,0.717952543
AR,resid urban,2040,0.675650393
AS,resid urban,2040,0.629036007
BR,resid urban,2040,0.517065953
CG,resid urban,2040,0.714224634
CH,resid urban,2040,0.990779612
DD,resid urban,2040,0.85914124
DL,resid urban,2040,0.993109632
DN,resid urban,2040,0.861392552
GA,resid urban,2040,0.747974532
GJ,resid urban,2040,0.704891862
HP,resid urban,2040,0.565721703
HR,resid urban,2040,0.725539324
JH,resid urban,2040,0.740668272
JK,resid urban,2040,0.611524261
KA,resid urban,2040,0.719387274
KL,resid urban,2040,0.710314323
LA,resid urban,2040,0.610417165
LD,resid urban,2040,0.618631709
MH,resid urban,2040,0.776616851
ML,resid urban,2040,0.609698189
MN,resid urban,2040,0.688395657
MP,resid urban,2040,0.65561547
MZ,resid urban,2040,0.735741447
NL,resid urban,2040,0.758336644
OD,resid urban,2040,0.721489468
PB,resid urban,2040,0.585436909
PC,resid urban,2040,0.818986032
RJ,resid urban,2040,0.636420228
SK,resid urban,2040,0.4393392
TN,resid urban,2040,0.669960894
TR,resid urban,2040,0.691344617
TS,resid urban,2040,0.69122853
UK,resid urban,2040,0.707948458
UP,resid urban,2040,0.627447919
WB,resid urban,2040,0.745598226
AN,resid urban,2045,0.673184134
AP,resid urban,2045,0.74174541
AR,resid urban,2045,0.682549668
AS,resid urban,2045,0.629345478
BR,resid urban,2045,0.499110745
CG,resid urban,2045,0.715065567
CH,resid urban,2045,0.990787407
DD,resid urban,2045,0.877600783
DL,resid urban,2045,0.994057176
DN,resid urban,2045,0.883447498
GA,resid urban,2045,0.798647765
GJ,resid urban,2045,0.730808831
HP,resid urban,2045,0.559260982
HR,resid urban,2045,0.743600776
JH,resid urban,2045,0.758653869
JK,resid urban,2045,0.62850499
KA,resid urban,2045,0.743434128
KL,resid urban,2045,0.781529953
LA,resid urban,2045,0.62397925
LD,resid urban,2045,0.63360541
MH,resid urban,2045,0.804361915
ML,resid urban,2045,0.598945606
MN,resid urban,2045,0.72397392
MP,resid urban,2045,0.663843403
MZ,resid urban,2045,0.769179676
NL,resid urban,2045,0.771340418
OD,resid urban,2045,0.72312654
PB,resid urban,2045,0.609999482
PC,resid urban,2045,0.842763193
RJ,resid urban,2045,0.643615679
SK,resid urban,2045,0.422716746
TN,resid urban,2045,0.698531138
TR,resid urban,2045,0.726664487
TS,resid urban,2045,0.708189674
UK,resid urban,2045,0.727976306
UP,resid urban,2045,0.626750109
WB,resid urban,2045,0.763062843
AN,resid urban,2050,0.679979305
AP,resid urban,2050,0.766432162
AR,resid urban,2050,0.690062532
AS,resid urban,2050,0.630133861
BR,resid urban,2050,0.481201855
CG,resid urban,2050,0.71640346
CH,resid urban,2050,0.990796478
DD,resid urban,2050,0.89650773
DL,resid urban,2050,0.995003912
DN,resid urban,2050,0.906341472
GA,resid urban,2050,0.853891275
GJ,resid urban,2050,0.757577097
HP,resid urban,2050,0.553057826
HR,resid urban,2050,0.762282219
JH,resid urban,2050,0.777803915
JK,resid urban,2050,0.645995521
KA,resid urban,2050,0.767928081
KL,resid urban,2050,0.861380573
LA,resid urban,2050,0.637761074
LD,resid urban,2050,0.649160473
MH,resid urban,2050,0.832402002
ML,resid urban,2050,0.588153956
MN,resid urban,2050,0.76049044
MP,resid urban,2050,0.672503447
MZ,resid urban,2050,0.804257342
NL,resid urban,2050,0.785271935
OD,resid urban,2050,0.725531538
PB,resid urban,2050,0.635866899
PC,resid urban,2050,0.867299506
RJ,resid urban,2050,0.651232264
SK,resid urban,2050,0.406339222
TN,resid urban,2050,0.728330367
TR,resid urban,2050,0.763172523
TS,resid urban,2050,0.725462247
UK,resid urban,2050,0.748763858
UP,resid urban,2050,0.626312369
WB,resid urban,2050,0.781362507
AN,resid urban,2055,0.676787656
AP,resid urban,2055,0.767237646
AR,resid urban,2055,0.681151587
AS,resid urban,2055,0.614464443
BR,resid urban,2055,0.458274444
CG,resid urban,2055,0.705699838
CH,resid urban,2055,0.991030803
DD,resid urban,2055,0.903227692
DL,resid urban,2055,0.995151935
DN,resid urban,2055,0.908676451
GA,resid urban,2055,0.860810292
GJ,resid urban,2055,0.764217776
HP,resid urban,2055,0.530825625
HR,resid urban,2055,0.763642907
JH,resid urban,2055,0.775394018
JK,resid urban,2055,0.648417809
KA,resid urban,2055,0.773999268
KL,resid urban,2055,0.871152814
LA,resid urban,2055,0.638724945
LD,resid urban,2055,0.653788623
MH,resid urban,2055,0.840150267
ML,resid urban,2055,0.571242768
MN,resid urban,2055,0.769033074
MP,resid urban,2055,0.669711438
MZ,resid urban,2055,0.811445271
NL,resid urban,2055,0.782984772
OD,resid urban,2055,0.710379879
PB,resid urban,2055,0.640303737
PC,resid urban,2055,0.87355552
RJ,resid urban,2055,0.646407749
SK,resid urban,2055,0.396311444
TN,resid urban,2055,0.736756251
TR,resid urban,2055,0.767740287
TS,resid urban,2055,0.730640066
UK,resid urban,2055,0.749929691
UP,resid urban,2055,0.616775822
WB,resid urban,2055,0.78041181
AN,resid urban,2060,0.673595723
AP,resid urban,2060,0.768167043
AR,resid urban,2060,0.672137428
AS,resid urban,2060,0.598596408
BR,resid urban,2060,0.435537476
CG,resid urban,2060,0.69483137
CH,resid urban,2060,0.991284957
DD,resid urban,2060,0.910023349
DL,resid urban,2060,0.995300044
DN,resid urban,2060,0.911169666
GA,resid urban,2060,0.867820133
GJ,resid urban,2060,0.770983941
HP,resid urban,2060,0.508467231
HR,resid urban,2060,0.765110268
JH,resid urban,2060,0.773150062
JK,resid urban,2060,0.65093003
KA,resid urban,2060,0.780134725
KL,resid urban,2060,0.881053007
LA,resid urban,2060,0.639703676
LD,resid urban,2060,0.658489444
MH,resid urban,2060,0.847902623
ML,resid urban,2060,0.554169691
MN,resid urban,2060,0.777688275
MP,resid urban,2060,0.666977801
MZ,resid urban,2060,0.818750716
NL,resid urban,2060,0.780847713
OD,resid urban,2060,0.694805482
PB,resid urban,2060,0.644877533
PC,resid urban,2060,0.879877223
RJ,resid urban,2060,0.641608344
SK,resid urban,2060,0.386371093
TN,resid urban,2060,0.745308496
TR,resid urban,2060,0.772457959
TS,resid urban,2060,0.735894686
UK,resid urban,2060,0.751221739
UP,resid urban,2060,0.607196638
WB,resid urban,2060,0.779562888
AN,resid urban,2065,0.670395191
AP,resid urban,2065,0.769216052
AR,resid urban,2065,0.663046689
AS,resid urban,2065,0.582554355
BR,resid urban,2065,0.413065502
CG,resid urban,2065,0.683792035
CH,resid urban,2065,0.991555378
DD,resid urban,2065,0.916885375
DL,resid urban,2065,0.995448288
DN,resid urban,2065,0.913828695
GA,resid urban,2065,0.874892055
GJ,resid urban,2065,0.777875487
HP,resid urban,2065,0.48610806
HR,resid urban,2065,0.766688069
JH,resid urban,2065,0.771097562
JK,resid urban,2065,0.653537433
KA,resid urban,2065,0.786334634
KL,resid urban,2065,0.891095063
LA,resid urban,2065,0.640689857
LD,resid urban,2065,0.663226729
MH,resid urban,2065,0.855671332
ML,resid urban,2065,0.536972654
MN,resid urban,2065,0.786463758
MP,resid urban,2065,0.664313837
MZ,resid urban,2065,0.826194288
NL,resid urban,2065,0.778885702
OD,resid urban,2065,0.67883358
PB,resid urban,2065,0.649581491
PC,resid urban,2065,0.886267557
RJ,resid urban,2065,0.636835466
SK,resid urban,2065,0.376525062
TN,resid urban,2065,0.753989499
TR,resid urban,2065,0.77733607
TS,resid urban,2065,0.741215871
UK,resid urban,2065,0.752644068
UP,resid urban,2065,0.597550118
WB,resid urban,2065,0.778836592
AN,resid urban,2070,0.667186341
AP,resid urban,2070,0.770390691
AR,resid urban,2070,0.653867573
AS,resid urban,2070,0.566393013
BR,resid urban,2070,0.39096264
CG,resid urban,2070,0.672619786
CH,resid urban,2070,0.991842718
DD,resid urban,2070,0.923814706
DL,resid urban,2070,0.995596649
DN,resid urban,2070,0.916661203
GA,resid urban,2070,0.882028947
GJ,resid urban,2070,0.784897325
HP,resid urban,2070,0.46380007
HR,resid urban,2070,0.768388307
JH,resid urban,2070,0.76926187
JK,resid urban,2070,0.656238784
KA,resid urban,2070,0.792613397
KL,resid urban,2070,0.90125495
LA,resid urban,2070,0.641682699
LD,resid urban,2070,0.66802101
MH,resid urban,2070,0.86343985
ML,resid urban,2070,0.519688481
MN,resid urban,2070,0.795344976
MP,resid urban,2070,0.661711952
MZ,resid urban,2070,0.833769974
NL,resid urban,2070,0.777108849
OD,resid urban,2070,0.662496936
PB,resid urban,2070,0.654436834
PC,resid urban,2070,0.892725198
RJ,resid urban,2070,0.632081923
SK,resid urban,2070,0.366782123
TN,resid urban,2070,0.762799505
TR,resid urban,2070,0.782385604
TS,resid urban,2070,0.746603766
UK,resid urban,2070,0.754216221
UP,resid urban,2070,0.587875645
WB,resid urban,2070,0.778223905
AN,resid urban,2075,0.663977399
AP,resid urban,2075,0.771710631
AR,resid urban,2075,0.644615233
AS,resid urban,2075,0.55013373
BR,resid urban,2075,0.369294626
CG,resid urban,2075,0.66131184
CH,resid urban,2075,0.992143186
DD,resid urban,2075,0.930821665
DL,resid urban,2075,0.995745099
DN,resid urban,2075,0.919681198
GA,resid urban,2075,0.889258665
GJ,resid urban,2075,0.792056386
HP,resid urban,2075,0.441667075
HR,resid urban,2075,0.770197812
JH,resid urban,2075,0.767649658
JK,resid urban,2075,0.659036993
KA,resid urban,2075,0.798962065
KL,resid urban,2075,0.911572107
LA,resid urban,2075,0.642691459
LD,resid urban,2075,0.672852003
MH,resid urban,2075,0.871211564
ML,resid urban,2075,0.502373444
MN,resid urban,2075,0.804354584
MP,resid urban,2075,0.659185338
MZ,resid urban,2075,0.841480636
NL,resid urban,2075,0.775538175
OD,resid urban,2075,0.645839352
PB,resid urban,2075,0.659430417
PC,resid urban,2075,0.899262102
RJ,resid urban,2075,0.627370048
SK,resid urban,2075,0.357149428
TN,resid urban,2075,0.77174966
TR,resid urban,2075,0.787611787
TS,resid urban,2075,0.752076142
UK,resid urban,2075,0.755935696
UP,resid urban,2075,0.578170786
WB,resid urban,2075,0.777739072
AN,resid urban,2080,0.660752565
AP,resid urban,2080,0.77316436
AR,resid urban,2080,0.635299524
AS,resid urban,2080,0.533814038
BR,resid urban,2080,0.34815491
CG,resid urban,2080,0.649893049
CH,resid urban,2080,0.992470953
DD,resid urban,2080,0.937907228
DL,resid urban,2080,0.995893687
DN,resid urban,2080,0.922891505
GA,resid urban,2080,0.896554439
GJ,resid urban,2080,0.799349586
HP,resid urban,2080,0.419777015
HR,resid urban,2080,0.772144316
JH,resid urban,2080,0.766295412
JK,resid urban,2080,0.661950164
KA,resid urban,2080,0.805382646
KL,resid urban,2080,0.922010263
LA,resid urban,2080,0.643695065
LD,resid urban,2080,0.677760097
MH,resid urban,2080,0.878994815
ML,resid urban,2080,0.485041768
MN,resid urban,2080,0.813484377
MP,resid urban,2080,0.65673598
MZ,resid urban,2080,0.849338264
NL,resid urban,2080,0.774200605
OD,resid urban,2080,0.628899049
PB,resid urban,2080,0.664577647
PC,resid urban,2080,0.905858771
RJ,resid urban,2080,0.622691099
SK,resid urban,2080,0.347645946
TN,resid urban,2080,0.780831185
TR,resid urban,2080,0.793009769
TS,resid urban,2080,0.757614903
UK,resid urban,2080,0.757808438
UP,resid urban,2080,0.568453291
WB,resid urban,2080,0.777395498
AN,resid urban,2085,0.657529675
AP,resid urban,2085,0.774767621
AR,resid urban,2085,0.625925791
AS,resid urban,2085,0.517484859
BR,resid urban,2085,0.327591016
CG,resid urban,2085,0.638387766
CH,resid urban,2085,0.992813205
DD,resid urban,2085,0.945062086
DL,resid urban,2085,0.99604239
DN,resid urban,2085,0.926307096
GA,resid urban,2085,0.903930298
GJ,resid urban,2085,0.806787067
HP,resid urban,2085,0.398207645
HR,resid urban,2085,0.774222912
JH,resid urban,2085,0.765225237
JK,resid urban,2085,0.664962544
KA,resid urban,2085,0.811879996
KL,resid urban,2085,0.932595891
LA,resid urban,2085,0.644717243
LD,resid urban,2085,0.682706661
MH,resid urban,2085,0.886775468
ML,resid urban,2085,0.46776509
MN,resid urban,2085,0.822737904
MP,resid urban,2085,0.654376337
MZ,resid urban,2085,0.857337079
NL,resid urban,2085,0.773103644
OD,resid urban,2085,0.611713782
PB,resid urban,2085,0.669891653
PC,resid urban,2085,0.912536241
RJ,resid urban,2085,0.618059053
SK,resid urban,2085,0.338262766
TN,resid urban,2085,0.790045439
TR,resid urban,2085,0.798607772
TS,resid urban,2085,0.763228294
UK,resid urban,2085,0.759839757
UP,resid urban,2085,0.558711339
WB,resid urban,2085,0.777200162
AN,resid urban,2090,0.654298768
AP,resid urban,2090,0.776533235
AR,resid urban,2090,0.616513435
AS,resid urban,2090,0.50116407
BR,resid urban,2090,0.307681815
CG,resid urban,2090,0.626788959
CH,resid urban,2090,0.993175156
DD,resid urban,2090,0.952296957
DL,resid urban,2090,0.996191196
DN,resid urban,2090,0.929939124
GA,resid urban,2090,0.911388502
GJ,resid urban,2090,0.814377922
HP,resid urban,2090,0.377038866
HR,resid urban,2090,0.776432223
JH,resid urban,2090,0.764458009
JK,resid urban,2090,0.668095559
KA,resid urban,2090,0.818454676
KL,resid urban,2090,0.943317934
LA,resid urban,2090,0.645746164
LD,resid urban,2090,0.68771305
MH,resid urban,2090,0.89455544
ML,resid urban,2090,0.450564719
MN,resid urban,2090,0.832120375
MP,resid urban,2090,0.652099281
MZ,resid urban,2090,0.865488558
NL,resid urban,2090,0.772284923
OD,resid urban,2090,0.59432955
PB,resid urban,2090,0.675365832
PC,resid urban,2090,0.919284744
RJ,resid urban,2090,0.613465893
SK,resid urban,2090,0.329007373
TN,resid urban,2090,0.799411917
TR,resid urban,2090,0.804403799
TS,resid urban,2090,0.768926256
UK,resid urban,2090,0.762051453
UP,resid urban,2090,0.548971672
WB,resid urban,2090,0.777155269
AN,resid urban,2095,0.651063758
AP,resid urban,2095,0.778458133
AR,resid urban,2095,0.607060611
AS,resid urban,2095,0.484893901
BR,resid urban,2095,0.288457696
CG,resid urban,2095,0.61514536
CH,resid urban,2095,0.993557552
DD,resid urban,2095,0.959612625
DL,resid urban,2095,0.996340127
DN,resid urban,2095,0.933792436
GA,resid urban,2095,0.918928943
GJ,resid urban,2095,0.822118115
HP,resid urban,2095,0.356354034
HR,resid urban,2095,0.778794138
JH,resid urban,2095,0.764030403
JK,resid urban,2095,0.671341016
KA,resid urban,2095,0.825106015
KL,resid urban,2095,0.95419058
LA,resid urban,2095,0.646778965
LD,resid urban,2095,0.692759225
MH,resid urban,2095,0.902339225
ML,resid urban,2095,0.433488602
MN,resid urban,2095,0.841637978
MP,resid urban,2095,0.649910121
MZ,resid urban,2095,0.873797542
NL,resid urban,2095,0.771763365
OD,resid urban,2095,0.576810403
PB,resid urban,2095,0.681020129
PC,resid urban,2095,0.926105736
RJ,resid urban,2095,0.608913974
SK,resid urban,2095,0.319885361
TN,resid urban,2095,0.808925802
TR,resid urban,2095,0.810405041
TS,resid urban,2095,0.774700821
UK,resid urban,2095,0.764442943
UP,resid urban,2095,0.539233249
WB,resid urban,2095,0.777275859
AN,resid urban,2100,0.647830321
AP,resid urban,2100,0.780559769
AR,resid urban,2100,0.597576359
AS,resid urban,2100,0.46871135
BR,resid urban,2100,0.269977737
CG,resid urban,2100,0.603453446
CH,resid urban,2100,0.993966295
DD,resid urban,2100,0.967
DL,resid urban,2100,0.996489169
DN,resid urban,2100,0.937889461
GA,resid urban,2100,0.926553283
GJ,resid urban,2100,0.830017662
HP,resid urban,2100,0.336200125
HR,resid urban,2100,0.781302258
JH,resid urban,2100,0.763980671
JK,resid urban,2100,0.674710646
KA,resid urban,2100,0.831834392
KL,resid urban,2100,0.965215564
LA,resid urban,2100,0.647830321
LD,resid urban,2100,0.697885196
MH,resid urban,2100,0.910115817
ML,resid urban,2100,0.416570481
MN,resid urban,2100,0.851287844
MP,resid urban,2100,0.64783069
MZ,resid urban,2100,0.882266372
NL,resid urban,2100,0.771572447
OD,resid urban,2100,0.559180003
PB,resid urban,2100,0.686855487
PC,resid urban,2100,0.933000183
RJ,resid urban,2100,0.604427005
SK,resid urban,2100,0.310900351
TN,resid urban,2100,0.81858583
TR,resid urban,2100,0.816630645
TS,resid urban,2100,0.780559406
UK,resid urban,2100,0.767029185
UP,resid urban,2100,0.52951553
WB,resid urban,2100,0.777578173
